Ano;Mes;Dia;Hora;Min;Temperatura
2015;12;26;13;0;31,132
2015;12;26;14;0;31,246
2015;12;26;15;0;30,756
2015;12;26;16;0;29,543
2015;12;26;17;0;29,523
2015;12;26;18;0;29,285
2015;12;26;19;0;27,61
2015;12;26;20;0;26,817
2015;12;26;21;0;26,599
2015;12;26;22;0;26,158
2015;12;26;23;0;25,796
2015;12;27;0;0;25,783
2015;12;27;1;0;25,691
2015;12;27;2;0;25,006
2015;12;27;3;0;24,711
2015;12;27;4;0;24,585
2015;12;27;5;0;24,382
2015;12;27;6;0;24,038
2015;12;27;7;0;24,138
2015;12;27;8;0;25,389
2015;12;27;9;0;26,977
2015;12;27;10;0;28,043
2015;12;27;11;0;29,044
2015;12;27;12;0;30,378
2015;12;27;13;0;30,909
2015;12;27;14;0;31,435
2015;12;27;15;0;31,748
2015;12;27;16;0;31,03
2015;12;27;17;0;28,915
2015;12;27;18;0;28,234
2015;12;27;19;0;27,146
2015;12;27;20;0;26,606
2015;12;27;21;0;25,569
2015;12;27;22;0;24,81
2015;12;27;23;0;24,941
2015;12;28;0;0;24,271
2015;12;28;1;0;24,271
2015;12;28;2;0;24,271
2015;12;28;3;0;23,942
2015;12;28;4;0;24,06
2015;12;28;5;0;24,06
2015;12;28;6;0;23,698
2015;12;28;7;0;24,16
2015;12;28;8;0;26,061
2015;12;28;9;0;27,012
2015;12;28;10;0;28,488
2015;12;28;11;0;28,756
2015;12;28;12;0;30,083
2015;12;28;13;0;30,091
2015;12;28;14;0;29,683
2015;12;28;15;0;29,526
2015;12;28;16;0;29,592
2015;12;28;17;0;29,854
2015;12;28;18;0;28,588
2015;12;28;19;0;26,228
2015;12;28;20;0;24,991
2015;12;28;21;0;24,542
2015;12;28;22;0;24,113
2015;12;28;23;0;24,344
2015;12;29;0;0;24,15
2015;12;29;1;0;24,15
2015;12;29;2;0;23,821
2015;12;29;3;0;23,379
2015;12;29;4;0;23,708
2015;12;29;5;0;23,477
2015;12;29;6;0;23,483
2015;12;29;7;0;23,507
2015;12;29;8;0;24,408
2015;12;29;9;0;24,981
2015;12;29;10;0;25,884
2015;12;29;11;0;27,814
2015;12;29;12;0;28,59
2015;12;29;13;0;28,905
2015;12;29;14;0;28,745
2015;12;29;15;0;28,47
2015;12;29;16;0;27,854
2015;12;29;17;0;27,918
2015;12;29;18;0;27,576
2015;12;29;19;0;26,529
2015;12;29;20;0;25,648
2015;12;29;21;0;25,201
2015;12;29;22;0;25,07
2015;12;29;23;0;24,839
2015;12;30;0;0;24,392
2015;12;30;1;0;24,392
2015;12;30;2;0;24,266
2015;12;30;3;0;24,168
2015;12;30;4;0;24,056
2015;12;30;5;0;23,727
2015;12;30;6;0;23,378
2015;12;30;7;0;23,707
2015;12;30;8;0;25,433
2015;12;30;9;0;25,98
2015;12;30;10;0;27,49
2015;12;30;11;0;28,443
2015;12;30;12;0;29,294
2015;12;30;13;0;29,718
2015;12;30;14;0;30,535
2015;12;30;15;0;30,557
2015;12;30;16;0;28,114
2015;12;30;17;0;26,435
2015;12;30;18;0;25,559
2015;12;30;19;0;24,862
2015;12;30;20;0;24,549
2015;12;30;21;0;23,759
2015;12;30;22;0;23,759
2015;12;30;23;0;23,859
2015;12;31;0;0;23,643
2015;12;31;1;0;23,643
2015;12;31;2;0;23,399
2015;12;31;3;0;23,399
2015;12;31;4;0;23,089
2015;12;31;5;0;23,089
2015;12;31;6;0;22,95
2015;12;31;7;0;23,181
2015;12;31;8;0;24,874
2015;12;31;9;0;26,737
2015;12;31;10;0;28,771
2015;12;31;11;0;30,318
2015;12;31;12;0;30,957
2015;12;31;13;0;31,491
2015;12;31;14;0;32,117
2015;12;31;15;0;32,656
2015;12;31;16;0;32,21
2015;12;31;17;0;31,525
2015;12;31;18;0;31,583
2015;12;31;19;0;29,375
2015;12;31;20;0;27,36
2015;12;31;21;0;26,816
2015;12;31;22;0;26,061
2015;12;31;23;0;25,612
2016;1;1;0;0;25,393
2016;1;1;1;0;25,393
2016;1;1;2;0;25,062
2016;1;1;3;0;24,733
2016;1;1;4;0;24,635
2016;1;1;5;0;24,14
2016;1;1;6;0;23,49
2016;1;1;7;0;24,176
2016;1;1;8;0;25,175
2016;1;1;9;0;27,881
2016;1;1;10;0;29,463
2016;1;1;11;0;30,918
2016;1;1;12;0;32,491
2016;1;1;13;0;32,444
2016;1;1;14;0;32,151
2016;1;1;15;0;31,914
2016;1;1;16;0;30,5
2016;1;1;17;0;29,624
2016;1;1;18;0;29,144
2016;1;1;19;0;28,222
2016;1;1;20;0;26,694
2016;1;1;21;0;26,167
2016;1;1;22;0;25,837
2016;1;1;23;0;25,312
2016;1;2;0;0;25,1
2016;1;2;1;0;24,738
2016;1;2;2;0;24,217
2016;1;2;3;0;24,119
2016;1;2;4;0;24,117
2016;1;2;5;0;23,657
2016;1;2;6;0;23,309
2016;1;2;7;0;23,553
2016;1;2;8;0;24,444
2016;1;2;9;0;25,663
2016;1;2;10;0;27,006
2016;1;2;11;0;28,336
2016;1;2;12;0;29,571
2016;1;2;13;0;30,091
2016;1;2;14;0;29,715
2016;1;2;15;0;29,667
2016;1;2;16;0;29,097
2016;1;2;17;0;28,155
2016;1;2;18;0;27,006
2016;1;2;19;0;26,644
2016;1;2;20;0;25,525
2016;1;2;21;0;25,195
2016;1;2;22;0;24,637
2016;1;2;23;0;24,421
2016;1;3;0;0;24,303
2016;1;3;1;0;23,618
2016;1;3;2;0;23,4
2016;1;3;3;0;23,302
2016;1;3;4;0;23,092
2016;1;3;5;0;23,092
2016;1;3;6;0;23,336
2016;1;3;7;0;23,074
2016;1;3;8;0;23,632
2016;1;3;9;0;24,843
2016;1;3;10;0;26,039
2016;1;3;11;0;26,105
2016;1;3;12;0;26,987
2016;1;3;13;0;27,057
2016;1;3;14;0;26,117
2016;1;3;15;0;25,673
2016;1;3;16;0;24,446
2016;1;3;17;0;24,695
2016;1;3;18;0;24,892
2016;1;3;19;0;24,084
2016;1;3;20;0;23,988
2016;1;3;21;0;23,559
2016;1;3;22;0;23,567
2016;1;3;23;0;22,856
2016;1;4;0;0;22,746
2016;1;4;1;0;22,746
2016;1;4;2;0;22,646
2016;1;4;3;0;22,764
2016;1;4;4;0;22,546
2016;1;4;5;0;22,461
2016;1;4;6;0;22,13
2016;1;4;7;0;22,117
2016;1;4;8;0;23
2016;1;4;9;0;23,903
2016;1;4;10;0;24,688
2016;1;4;11;0;26,361
2016;1;4;12;0;26,706
2016;1;4;13;0;26,312
2016;1;4;14;0;27,397
2016;1;4;15;0;27,612
2016;1;4;16;0;28,126
2016;1;4;17;0;26,556
2016;1;4;18;0;26,575
2016;1;4;19;0;25,786
2016;1;4;20;0;25,224
2016;1;4;21;0;25,006
2016;1;4;22;0;24,313
2016;1;4;23;0;23,859
2016;1;5;0;0;23,074
2016;1;5;1;0;23,074
2016;1;5;2;0;22,244
2016;1;5;3;0;22,645
2016;1;5;4;0;22,547
2016;1;5;5;0;22,216
2016;1;5;6;0;21,664
2016;1;5;7;0;22,006
2016;1;5;8;0;23,099
2016;1;5;9;0;24,773
2016;1;5;10;0;25,872
2016;1;5;11;0;26,939
2016;1;5;12;0;28,27
2016;1;5;13;0;28,792
2016;1;5;14;0;28,416
2016;1;5;15;0;28,811
2016;1;5;16;0;29,159
2016;1;5;17;0;28,433
2016;1;5;18;0;27,312
2016;1;5;19;0;26,442
2016;1;5;20;0;25,461
2016;1;5;21;0;25,297
2016;1;5;22;0;24,784
2016;1;5;23;0;23,876
2016;1;6;0;0;23,47
2016;1;6;1;0;23,47
2016;1;6;2;0;22,785
2016;1;6;3;0;22,259
2016;1;6;4;0;22,161
2016;1;6;5;0;21,62
2016;1;6;6;0;21,62
2016;1;6;7;0;21,849
2016;1;6;8;0;23,898
2016;1;6;9;0;25,412
2016;1;6;10;0;26,513
2016;1;6;11;0;27,596
2016;1;6;12;0;28,44
2016;1;6;13;0;28,986
2016;1;6;14;0;29,579
2016;1;6;15;0;29,705
2016;1;6;16;0;29,48
2016;1;6;17;0;28,613
2016;1;6;18;0;28,566
2016;1;6;19;0;27,783
2016;1;6;20;0;26,718
2016;1;6;21;0;25,968
2016;1;6;22;0;25,44
2016;1;6;23;0;25,111
2016;1;7;0;0;23,808
2016;1;7;1;0;23,808
2016;1;7;2;0;23,71
2016;1;7;3;0;23,5
2016;1;7;4;0;22,961
2016;1;7;5;0;23,192
2016;1;7;6;0;22,409
2016;1;7;7;0;22,309
2016;1;7;8;0;23,744
2016;1;7;9;0;25,728
2016;1;7;10;0;27,152
2016;1;7;11;0;28,417
2016;1;7;12;0;30,063
2016;1;7;13;0;30,696
2016;1;7;14;0;30,807
2016;1;7;15;0;30,985
2016;1;7;16;0;30,505
2016;1;7;17;0;30,502
2016;1;7;18;0;29,585
2016;1;7;19;0;28,82
2016;1;7;20;0;27,393
2016;1;7;21;0;26,749
2016;1;7;22;0;26,228
2016;1;7;23;0;26,13
2016;1;8;0;0;24,793
2016;1;8;1;0;24,793
2016;1;8;2;0;24,477
2016;1;8;3;0;24,146
2016;1;8;4;0;24,39
2016;1;8;5;0;24,29
2016;1;8;6;0;24,082
2016;1;8;7;0;23,982
2016;1;8;8;0;25,207
2016;1;8;9;0;26,953
2016;1;8;10;0;29,06
2016;1;8;11;0;29,951
2016;1;8;12;0;31,308
2016;1;8;13;0;30,097
2016;1;8;14;0;30,603
2016;1;8;15;0;30,908
2016;1;8;16;0;30,373
2016;1;8;17;0;28,102
2016;1;8;18;0;27,854
2016;1;8;19;0;27,181
2016;1;8;20;0;27,293
2016;1;8;21;0;26,389
2016;1;8;22;0;26,204
2016;1;8;23;0;24,761
2016;1;9;0;0;25,182
2016;1;9;1;0;24,628
2016;1;9;2;0;24,859
2016;1;9;3;0;24,43
2016;1;9;4;0;24,661
2016;1;9;5;0;24,332
2016;1;9;6;0;24,443
2016;1;9;7;0;24,674
2016;1;9;8;0;25,359
2016;1;9;9;0;26,358
2016;1;9;10;0;27,372
2016;1;9;11;0;28,619
2016;1;9;12;0;28,525
2016;1;9;13;0;29,293
2016;1;9;14;0;29,404
2016;1;9;15;0;29,257
2016;1;9;16;0;28,482
2016;1;9;17;0;28,662
2016;1;9;18;0;28,559
2016;1;9;19;0;27,65
2016;1;9;20;0;26,67
2016;1;9;21;0;25,897
2016;1;9;22;0;25,35
2016;1;9;23;0;25,119
2016;1;10;0;0;24,921
2016;1;10;1;0;24,593
2016;1;10;2;0;24,362
2016;1;10;3;0;24,02
2016;1;10;4;0;24,02
2016;1;10;5;0;24,02
2016;1;10;6;0;23,876
2016;1;10;7;0;24,12
2016;1;10;8;0;25,265
2016;1;10;9;0;26,456
2016;1;10;10;0;28,03
2016;1;10;11;0;29,129
2016;1;10;12;0;30,137
2016;1;10;13;0;31,387
2016;1;10;14;0;30,147
2016;1;10;15;0;30,976
2016;1;10;16;0;30,527
2016;1;10;17;0;29,726
2016;1;10;18;0;28,847
2016;1;10;19;0;28,281
2016;1;10;20;0;26,859
2016;1;10;21;0;26,318
2016;1;10;22;0;26,099
2016;1;10;23;0;25,33
2016;1;11;0;0;25,232
2016;1;11;1;0;25,134
2016;1;11;2;0;24,805
2016;1;11;3;0;24,253
2016;1;11;4;0;24,155
2016;1;11;5;0;23,924
2016;1;11;6;0;23,924
2016;1;11;7;0;24,14
2016;1;11;8;0;25,055
2016;1;11;9;0;26,857
2016;1;11;10;0;27,976
2016;1;11;11;0;29,206
2016;1;11;12;0;29,548
2016;1;11;13;0;30,435
2016;1;11;14;0;30,507
2016;1;11;15;0;29,978
2016;1;11;16;0;29,226
2016;1;11;17;0;28,721
2016;1;11;18;0;27,484
2016;1;11;19;0;25,884
2016;1;11;20;0;25,072
2016;1;11;21;0;25,072
2016;1;11;22;0;25,184
2016;1;11;23;0;25,415
2016;1;12;0;0;24,717
2016;1;12;1;0;24,409
2016;1;12;2;0;24,311
2016;1;12;3;0;24,409
2016;1;12;4;0;24,311
2016;1;12;5;0;24,429
2016;1;12;6;0;24,233
2016;1;12;7;0;24,233
2016;1;12;8;0;24,477
2016;1;12;9;0;25,072
2016;1;12;10;0;25,288
2016;1;12;11;0;26,093
2016;1;12;12;0;26,858
2016;1;12;13;0;27,773
2016;1;12;14;0;28,08
2016;1;12;15;0;27,791
2016;1;12;16;0;27,378
2016;1;12;17;0;27,457
2016;1;12;18;0;26,798
2016;1;12;19;0;26,231
2016;1;12;20;0;25,802
2016;1;12;21;0;25,569
2016;1;12;22;0;25,107
2016;1;12;23;0;24,894
2016;1;13;0;0;24,545
2016;1;13;1;0;24,789
2016;1;13;2;0;24,92
2016;1;13;3;0;24,802
2016;1;13;4;0;24,691
2016;1;13;5;0;23,872
2016;1;13;6;0;24,234
2016;1;13;7;0;24,024
2016;1;13;8;0;24,743
2016;1;13;9;0;25,536
2016;1;13;10;0;26,111
2016;1;13;11;0;27,033
2016;1;13;12;0;28,036
2016;1;13;13;0;28,932
2016;1;13;14;0;29,954
2016;1;13;15;0;29,109
2016;1;13;16;0;28,626
2016;1;13;17;0;27,6
2016;1;13;18;0;26,897
2016;1;13;19;0;26,434
2016;1;13;20;0;25,431
2016;1;13;21;0;25,215
2016;1;13;22;0;25,228
2016;1;13;23;0;25,241
2016;1;14;0;0;24,543
2016;1;14;1;0;24,445
2016;1;14;2;0;24,345
2016;1;14;3;0;24,227
2016;1;14;4;0;23,739
2016;1;14;5;0;23,508
2016;1;14;6;0;23,508
2016;1;14;7;0;23,983
2016;1;14;8;0;24,576
2016;1;14;9;0;25,526
2016;1;14;10;0;26,871
2016;1;14;11;0;27,675
2016;1;14;12;0;28,655
2016;1;14;13;0;28,833
2016;1;14;14;0;28,603
2016;1;14;15;0;28,806
2016;1;14;16;0;28,624
2016;1;14;17;0;28,055
2016;1;14;18;0;27,231
2016;1;14;19;0;26,329
2016;1;14;20;0;25,901
2016;1;14;21;0;25,945
2016;1;14;22;0;25,537
2016;1;14;23;0;25,131
2016;1;15;0;0;25,018
2016;1;15;1;0;24,687
2016;1;15;2;0;24,477
2016;1;15;3;0;24,279
2016;1;15;4;0;24,279
2016;1;15;5;0;24,279
2016;1;15;6;0;24,371
2016;1;15;7;0;24,253
2016;1;15;8;0;24,497
2016;1;15;9;0;25,631
2016;1;15;10;0;26,404
2016;1;15;11;0;27,097
2016;1;15;12;0;27,264
2016;1;15;13;0;27,595
2016;1;15;14;0;28,124
2016;1;15;15;0;28,549
2016;1;15;16;0;28,293
2016;1;15;17;0;28,116
2016;1;15;18;0;26,68
2016;1;15;19;0;25,418
2016;1;15;20;0;24,171
2016;1;15;21;0;24,17
2016;1;15;22;0;23,839
2016;1;15;23;0;23,839
2016;1;16;0;0;23,739
2016;1;16;1;0;22,954
2016;1;16;2;0;23,244
2016;1;16;3;0;23
2016;1;16;4;0;23,034
2016;1;16;5;0;23,244
2016;1;16;6;0;23,034
2016;1;16;7;0;23,034
2016;1;16;8;0;23,034
2016;1;16;9;0;23,509
2016;1;16;10;0;24,525
2016;1;16;11;0;25,99
2016;1;16;12;0;27,054
2016;1;16;13;0;27,503
2016;1;16;14;0;27,543
2016;1;16;15;0;27,173
2016;1;16;16;0;28,035
2016;1;16;17;0;28,215
2016;1;16;18;0;27,897
2016;1;16;19;0;27,212
2016;1;16;20;0;26,209
2016;1;16;21;0;24,561
2016;1;16;22;0;24,033
2016;1;16;23;0;23,923
2016;1;17;0;0;23,382
2016;1;17;1;0;23,074
2016;1;17;2;0;22,974
2016;1;17;3;0;22,564
2016;1;17;4;0;22,254
2016;1;17;5;0;22,056
2016;1;17;6;0;21,748
2016;1;17;7;0;21,748
2016;1;17;8;0;22,168
2016;1;17;9;0;23,263
2016;1;17;10;0;24,015
2016;1;17;11;0;25,11
2016;1;17;12;0;26,416
2016;1;17;13;0;26,146
2016;1;17;14;0;25,968
2016;1;17;15;0;26,836
2016;1;17;16;0;26,573
2016;1;17;17;0;26,019
2016;1;17;18;0;25,249
2016;1;17;19;0;24,805
2016;1;17;20;0;23,936
2016;1;17;21;0;23,197
2016;1;17;22;0;22,643
2016;1;17;23;0;22,433
2016;1;18;0;0;22,105
2016;1;18;1;0;21,774
2016;1;18;2;0;21,364
2016;1;18;3;0;21,705
2016;1;18;4;0;21,397
2016;1;18;5;0;21,297
2016;1;18;6;0;21,197
2016;1;18;7;0;21,097
2016;1;18;8;0;21,197
2016;1;18;9;0;22,726
2016;1;18;10;0;23,485
2016;1;18;11;0;24,322
2016;1;18;12;0;25,515
2016;1;18;13;0;25,561
2016;1;18;14;0;25,956
2016;1;18;15;0;26,431
2016;1;18;16;0;26,883
2016;1;18;17;0;26,123
2016;1;18;18;0;25,582
2016;1;18;19;0;25,022
2016;1;18;20;0;24,725
2016;1;18;21;0;24,099
2016;1;18;22;0;23,558
2016;1;18;23;0;23,248
2016;1;19;0;0;22,938
2016;1;19;1;0;22,607
2016;1;19;2;0;22,279
2016;1;19;3;0;22,179
2016;1;19;4;0;21,737
2016;1;19;5;0;21,737
2016;1;19;6;0;21,737
2016;1;19;7;0;21,637
2016;1;19;8;0;22,533
2016;1;19;9;0;23,97
2016;1;19;10;0;24,758
2016;1;19;11;0;24,572
2016;1;19;12;0;25,085
2016;1;19;13;0;25,408
2016;1;19;14;0;26,687
2016;1;19;15;0;25,874
2016;1;19;16;0;25,446
2016;1;19;17;0;25,189
2016;1;19;18;0;24,756
2016;1;19;19;0;24,525
2016;1;19;20;0;23,773
2016;1;19;21;0;23,345
2016;1;19;22;0;23,001
2016;1;19;23;0;22,691
2016;1;20;0;0;22,381
2016;1;20;1;0;22,381
2016;1;20;2;0;21,855
2016;1;20;3;0;21,986
2016;1;20;4;0;21,655
2016;1;20;5;0;21,753
2016;1;20;6;0;21,655
2016;1;20;7;0;21,653
2016;1;20;8;0;21,949
2016;1;20;9;0;22,443
2016;1;20;10;0;23,887
2016;1;20;11;0;24,854
2016;1;20;12;0;25,249
2016;1;20;13;0;25,836
2016;1;20;14;0;27,047
2016;1;20;15;0;27,001
2016;1;20;16;0;26,327
2016;1;20;17;0;25,169
2016;1;20;18;0;26,031
2016;1;20;19;0;24,761
2016;1;20;20;0;24,359
2016;1;20;21;0;24,043
2016;1;20;22;0;23,804
2016;1;20;23;0;23,581
2016;1;21;0;0;23,271
2016;1;21;1;0;22,645
2016;1;21;2;0;22,545
2016;1;21;3;0;22,335
2016;1;21;4;0;22,137
2016;1;21;5;0;22,037
2016;1;21;6;0;22,037
2016;1;21;7;0;21,693
2016;1;21;8;0;22,417
2016;1;21;9;0;23,253
2016;1;21;10;0;24,2
2016;1;21;11;0;24,839
2016;1;21;12;0;25,603
2016;1;21;13;0;26,835
2016;1;21;14;0;27,168
2016;1;21;15;0;27,435
2016;1;21;16;0;27,979
2016;1;21;17;0;28,097
2016;1;21;18;0;27,458
2016;1;21;19;0;26,8
2016;1;21;20;0;25,261
2016;1;21;21;0;24,16
2016;1;21;22;0;23,54
2016;1;21;23;0;22,77
2016;1;22;0;0;22,56
2016;1;22;1;0;22,25
2016;1;22;2;0;21,842
2016;1;22;3;0;21,624
2016;1;22;4;0;21,426
2016;1;22;5;0;21,221
2016;1;22;6;0;21,465
2016;1;22;7;0;20,792
2016;1;22;8;0;21,919
2016;1;22;9;0;22,999
2016;1;22;10;0;24,315
2016;1;22;11;0;24,895
2016;1;22;12;0;26,093
2016;1;22;13;0;26,475
2016;1;22;14;0;26,903
2016;1;22;15;0;27,66
2016;1;22;16;0;27,521
2016;1;22;17;0;26,98
2016;1;22;18;0;26,98
2016;1;22;19;0;25,679
2016;1;22;20;0;24,581
2016;1;22;21;0;23,929
2016;1;22;22;0;23,388
2016;1;22;23;0;22,77
2016;1;23;0;0;22,56
2016;1;23;1;0;22,262
2016;1;23;2;0;21,952
2016;1;23;3;0;21,852
2016;1;23;4;0;21,852
2016;1;23;5;0;21,234
2016;1;23;6;0;21,214
2016;1;23;7;0;21,114
2016;1;23;8;0;22,115
2016;1;23;9;0;23,636
2016;1;23;10;0;24,847
2016;1;23;11;0;26,231
2016;1;23;12;0;26,851
2016;1;23;13;0;28,419
2016;1;23;14;0;28,912
2016;1;23;15;0;29,096
2016;1;23;16;0;28,543
2016;1;23;17;0;28,136
2016;1;23;18;0;27,552
2016;1;23;19;0;27,255
2016;1;23;20;0;26,064
2016;1;23;21;0;25,239
2016;1;23;22;0;24,929
2016;1;23;23;0;23,936
2016;1;24;0;0;23,936
2016;1;24;1;0;23,461
2016;1;24;2;0;23,053
2016;1;24;3;0;22,745
2016;1;24;4;0;22,152
2016;1;24;5;0;22,05
2016;1;24;6;0;21,842
2016;1;24;7;0;22,104
2016;1;24;8;0;23,297
2016;1;24;9;0;24,839
2016;1;24;10;0;26,59
2016;1;24;11;0;27,742
2016;1;24;12;0;28,92
2016;1;24;13;0;28,886
2016;1;24;14;0;29,585
2016;1;24;15;0;30,124
2016;1;24;16;0;29,93
2016;1;24;17;0;28,917
2016;1;24;18;0;28,149
2016;1;24;19;0;26,946
2016;1;24;20;0;25,898
2016;1;24;21;0;24,529
2016;1;24;22;0;24,201
2016;1;24;23;0;23,539
2016;1;25;0;0;23,867
2016;1;25;1;0;23,649
2016;1;25;2;0;22,985
2016;1;25;3;0;22,746
2016;1;25;4;0;22,864
2016;1;25;5;0;22,646
2016;1;25;6;0;22,646
2016;1;25;7;0;22,68
2016;1;25;8;0;24,075
2016;1;25;9;0;25,168
2016;1;25;10;0;26,61
2016;1;25;11;0;27,711
2016;1;25;12;0;29,02
2016;1;25;13;0;29,587
2016;1;25;14;0;29,25
2016;1;25;15;0;29,088
2016;1;25;16;0;29,534
2016;1;25;17;0;29,399
2016;1;25;18;0;29,761
2016;1;25;19;0;27,781
2016;1;25;20;0;26,387
2016;1;25;21;0;25,938
2016;1;25;22;0;25,545
2016;1;25;23;0;25,427
2016;1;26;0;0;24,897
2016;1;26;1;0;23,93
2016;1;26;2;0;23,897
2016;1;26;3;0;23,699
2016;1;26;4;0;23,581
2016;1;26;5;0;23,173
2016;1;26;6;0;22,648
2016;1;26;7;0;22,746
2016;1;26;8;0;23,826
2016;1;26;9;0;25,684
2016;1;26;10;0;27,421
2016;1;26;11;0;29,29
2016;1;26;12;0;30,773
2016;1;26;13;0;32,092
2016;1;26;14;0;32,487
2016;1;26;15;0;32,241
2016;1;26;16;0;32,174
2016;1;26;17;0;31,964
2016;1;26;18;0;30,955
2016;1;26;19;0;30,433
2016;1;26;20;0;28,526
2016;1;26;21;0;27,214
2016;1;26;22;0;26,758
2016;1;26;23;0;26,191
2016;1;27;0;0;26,109
2016;1;27;1;0;25,04
2016;1;27;2;0;24,788
2016;1;27;3;0;24,678
2016;1;27;4;0;23,901
2016;1;27;5;0;23,901
2016;1;27;6;0;24,001
2016;1;27;7;0;24,001
2016;1;27;8;0;25,49
2016;1;27;9;0;25,886
2016;1;27;10;0;27,562
2016;1;27;11;0;28,925
2016;1;27;12;0;29,681
2016;1;27;13;0;29,633
2016;1;27;14;0;30,523
2016;1;27;15;0;30,168
2016;1;27;16;0;30,228
2016;1;27;17;0;27,636
2016;1;27;18;0;27,517
2016;1;27;19;0;26,316
2016;1;27;20;0;25,643
2016;1;27;21;0;25,427
2016;1;27;22;0;25,111
2016;1;27;23;0;25,124
2016;1;28;0;0;24,697
2016;1;28;1;0;24,928
2016;1;28;2;0;24,235
2016;1;28;3;0;23,829
2016;1;28;4;0;23,925
2016;1;28;5;0;23,925
2016;1;28;6;0;23,694
2016;1;28;7;0;23,694
2016;1;28;8;0;24,805
2016;1;28;9;0;25,557
2016;1;28;10;0;26,412
2016;1;28;11;0;27,757
2016;1;28;12;0;28,922
2016;1;28;13;0;28,683
2016;1;28;14;0;28,809
2016;1;28;15;0;28,494
2016;1;28;16;0;28,843
2016;1;28;17;0;27,786
2016;1;28;18;0;26,924
2016;1;28;19;0;26,027
2016;1;28;20;0;25,83
2016;1;28;21;0;25,255
2016;1;28;22;0;24,735
2016;1;28;23;0;24,209
2016;1;29;0;0;24,211
2016;1;29;1;0;24,078
2016;1;29;2;0;23,97
2016;1;29;3;0;23,628
2016;1;29;4;0;23,772
2016;1;29;5;0;23,628
2016;1;29;6;0;23,528
2016;1;29;7;0;24,003
2016;1;29;8;0;24,345
2016;1;29;9;0;24,921
2016;1;29;10;0;26,022
2016;1;29;11;0;26,882
2016;1;29;12;0;26,717
2016;1;29;13;0;27,674
2016;1;29;14;0;29,1
2016;1;29;15;0;30,186
2016;1;29;16;0;28,64
2016;1;29;17;0;27,902
2016;1;29;18;0;27,093
2016;1;29;19;0;26,682
2016;1;29;20;0;26,009
2016;1;29;21;0;25,893
2016;1;29;22;0;25,333
2016;1;29;23;0;25,004
2016;1;30;0;0;24,465
2016;1;30;1;0;24,011
2016;1;30;2;0;23,582
2016;1;30;3;0;23,135
2016;1;30;4;0;22,891
2016;1;30;5;0;22,647
2016;1;30;6;0;22,416
2016;1;30;7;0;22,724
2016;1;30;8;0;23,87
2016;1;30;9;0;25,603
2016;1;30;10;0;27,009
2016;1;30;11;0;28,977
2016;1;30;12;0;29,853
2016;1;30;13;0;30,953
2016;1;30;14;0;31,644
2016;1;30;15;0;31,759
2016;1;30;16;0;31,813
2016;1;30;17;0;31,533
2016;1;30;18;0;31,171
2016;1;30;19;0;29,71
2016;1;30;20;0;28,191
2016;1;30;21;0;27,416
2016;1;30;22;0;26,641
2016;1;30;23;0;25,43
2016;1;31;0;0;24,983
2016;1;31;1;0;24,788
2016;1;31;2;0;24,115
2016;1;31;3;0;23,574
2016;1;31;4;0;23,232
2016;1;31;5;0;23,022
2016;1;31;6;0;22,647
2016;1;31;7;0;22,127
2016;1;31;8;0;24,024
2016;1;31;9;0;25,905
2016;1;31;10;0;27,886
2016;1;31;11;0;30,112
2016;1;31;12;0;31,646
2016;1;31;13;0;31,83
2016;1;31;14;0;32,706
2016;1;31;15;0;33,155
2016;1;31;16;0;33,021
2016;1;31;17;0;32,431
2016;1;31;18;0;31,692
2016;1;31;19;0;30,665
2016;1;31;20;0;29,158
2016;1;31;21;0;27,534
2016;1;31;22;0;26,851
2016;1;31;23;0;25,968
2016;2;1;0;0;25,876
2016;2;1;1;0;24,528
2016;2;1;2;0;24,312
2016;2;1;3;0;23,771
2016;2;1;4;0;23,199
2016;2;1;5;0;22,563
2016;2;1;6;0;22,332
2016;2;1;7;0;22,661
2016;2;1;8;0;24,235
2016;2;1;9;0;26,434
2016;2;1;10;0;28,764
2016;2;1;11;0;30,64
2016;2;1;12;0;31,964
2016;2;1;13;0;32,603
2016;2;1;14;0;33,358
2016;2;1;15;0;32,983
2016;2;1;16;0;32,652
2016;2;1;17;0;31,811
2016;2;1;18;0;32,054
2016;2;1;19;0;30,244
2016;2;1;20;0;29,19
2016;2;1;21;0;28,038
2016;2;1;22;0;27,402
2016;2;1;23;0;26,437
2016;2;2;0;0;26,088
2016;2;2;1;0;25,185
2016;2;2;2;0;24,759
2016;2;2;3;0;24,22
2016;2;2;4;0;24,022
2016;2;2;5;0;23,483
2016;2;2;6;0;23,121
2016;2;2;7;0;22,672
2016;2;2;8;0;24,562
2016;2;2;9;0;27,025
2016;2;2;10;0;27,954
2016;2;2;11;0;30,73
2016;2;2;12;0;31,564
2016;2;2;13;0;32,467
2016;2;2;14;0;32,765
2016;2;2;15;0;32,731
2016;2;2;16;0;33,586
2016;2;2;17;0;31,676
2016;2;2;18;0;30,444
2016;2;2;19;0;29,458
2016;2;2;20;0;28,177
2016;2;2;21;0;27,41
2016;2;2;22;0;26,241
2016;2;2;23;0;25,721
2016;2;3;0;0;25,407
2016;2;3;1;0;24,722
2016;2;3;2;0;24,314
2016;2;3;3;0;23,972
2016;2;3;4;0;23,644
2016;2;3;5;0;23,544
2016;2;3;6;0;23,202
2016;2;3;7;0;22,753
